id_songs,name_song,album,album_id,artists,artist_ids,danceability,duration_ms
604fgWYaIUfr9UtBe9bj1p,Satin In A Coffin,Good News For People Who Love Bad News,0TGTGuc2vXv6ZECoAf52N0,Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,0.458,155200
0SCJXZZKUHgbWmUkhCpA9H,Interlude (Milo),Good News For People Who Love Bad News,0TGTGuc2vXv6ZECoAf52N0,Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,0.111,58893
2q5zd5u4A4JzAbes2VDPjk,Blame It On the Tetons,Good News For People Who Love Bad News,0TGTGuc2vXv6ZECoAf52N0,Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,0.401,324973
0UhIdavKe4EQSJCTPd6wQa,Black Cadillacs,Good News For People Who Love Bad News,0TGTGuc2vXv6ZECoAf52N0,Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,0.654,163427
2FgVVn5jX8lE7nSLnYKLhE,One Chance,Good News For People Who Love Bad News,0TGTGuc2vXv6ZECoAf52N0,Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,0.461,181507
1fBO9S4vo5cfCfRK1Ofaxa,The Good Times Are Killing Me,Good News For People Who Love Bad News,0TGTGuc2vXv6ZECoAf52N0,Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,0.691,256800
2vfK7qtpB2ImDfhEoCtmmh,Intro,Contact High,51AAegCNOMcxBs1CDkWRpK,"Jadox, DJ mr",7Mrh9cRZW6Ax9Z0BK9X1P2,0.654,76627
5n4G048mo79QygvYHvpkKn,Contact High,Contact High,51AAegCNOMcxBs1CDkWRpK,Jadox,6FyiuBHb9OFHJg2uLMCZw0,0.638,126827
7u1PpplGG7o9WZckgfG7OO,dsFnKshnL,Contact High,51AAegCNOMcxBs1CDkWRpK,Jadox,6FyiuBHb9OFHJg2uLMCZw0,0.798,226040
5xeLS4jwCmDXUXh8KrS0qX,Left Ya Stranded (on the Mass Transit),Contact High,51AAegCNOMcxBs1CDkWRpK,"Jadox, Dave Derrilykt, Dickumz Da Ox",6MwhY8Iwh2wGkKg9svib5F,0.461,270867
3vtLpitfsyWTjMPX7bZ6mx,It Does Not Compute,Contact High,51AAegCNOMcxBs1CDkWRpK,"Jadox, Mane Azeem",0waB2qz2C9n3Rnd1XIfLKo,0.714,263013
1jigaI4G68RwMthJLF2Ncn,Partners N Rhyme,Contact High,51AAegCNOMcxBs1CDkWRpK,Jadox,6FyiuBHb9OFHJg2uLMCZw0,0.697,218320
1dsiVtpFnS4yEqY7i3bM2j,Mi Senorita,Contact High,51AAegCNOMcxBs1CDkWRpK,"Jadox, Nemesis",4BmNrJqT9RbdfYUp9a5aai,0.667,274893
13oEgOtuD9Uut8GpUIcsCx,Circus,Contact High,51AAegCNOMcxBs1CDkWRpK,"Jadox, Muenster Emcee",69KEWmmrXE9IT1S6DaLMxw,0.809,158000
5Ylz4g9FasNc9VN6HIqgRK,Immediate Force,Contact High,51AAegCNOMcxBs1CDkWRpK,Geographic Empire,5MJj0GxJbIanmGzsHLfGhI,0.811,248453
4LB2VPo1NWxYLXb6Dcqmyh,Dox's World (interlude),Contact High,51AAegCNOMcxBs1CDkWRpK,"Jadox, Gully Glue",3j2xozi4RP0WGPPeOA5zfY,0.854,78320
14kP2JgGW8hiad1DorTKtA,They Don't Wanna F*ck Around With Us,Contact High,51AAegCNOMcxBs1CDkWRpK,"Jadox, Shawn McQuaid",2EtLaLzWk3OpYqJ8PbjqP5,0.93,183680
19yUmIaP4WaLhk0UI5lUQD,Bus Bombas,Contact High,51AAegCNOMcxBs1CDkWRpK,"Jadox, Dickumz Da Ox",2lxDQKoUlZTpHUgv8BiLcH,0.527,187960
3cSBjGFHKXN7jIWyrERrXy,Badd Newz,Contact High,51AAegCNOMcxBs1CDkWRpK,"Jadox, Fab Deuce, Digo",2A6vL9zx8ohDNqOlMfpufd,0.788,206773
4Fj8O5RyJtqHwO7jrTc35L,Big Girlz,Contact High,51AAegCNOMcxBs1CDkWRpK,Jadox,6FyiuBHb9OFHJg2uLMCZw0,0.895,226280
5zJrGzMCgk1qbJpy23EbaS,Many Steps (interlude),Contact High,51AAegCNOMcxBs1CDkWRpK,"Jadox, Dave Lara",47E5mQDp35gtRTgOWLTrFG,0.538,62080
0FxmRj15EK8slHsmg6yXpi,The Rain,Contact High,51AAegCNOMcxBs1CDkWRpK,"Jadox, Trauma King, Dickumz Da Ox",4Xub5TKHrtqm09zvgHO6pm,0.629,213893
3DEABmpHaTLq6oh7KeKjqr,Strive 4 Perfection,Contact High,51AAegCNOMcxBs1CDkWRpK,Jadox,6FyiuBHb9OFHJg2uLMCZw0,0.716,157907
62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye,No Strings Attached,20RMokVwJ2wjQ0s8FOdOFC,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,0.61,200400
2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,No Strings Attached,20RMokVwJ2wjQ0s8FOdOFC,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,0.636,192427
0B7Hp8MXbiK8HoXqqYqTkW,"Space Cowboy (Yippie-Yi-Yay) (feat. Lisa ""Left Eye"" Lopes)",No Strings Attached,20RMokVwJ2wjQ0s8FOdOFC,"*NSYNC, Lisa ""Left Eye"" Lopes","6Ff53KvcvAj5U7Z1vojB5o, 64ccradw8gAQn9gMQZmEha",0.707,261364
1eV2FGbbyxCJ6xaLqBRiFW,Just Got Paid,No Strings Attached,20RMokVwJ2wjQ0s8FOdOFC,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,0.809,248573
0gbysjaH16DW29QpUnowcx,It Makes Me Ill,No Strings Attached,20RMokVwJ2wjQ0s8FOdOFC,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,0.81,206333
46n2EGFnPC3tzWCN1Aqe26,This I Promise You,No Strings Attached,20RMokVwJ2wjQ0s8FOdOFC,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,0.55,284760
6wOlzyu9hqu4Tjk0kPNv6e,No Strings Attached,No Strings Attached,20RMokVwJ2wjQ0s8FOdOFC,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,0.665,228907
0yX0Zw8ouA5lD7rbzWfowL,Digital Get Down,No Strings Attached,20RMokVwJ2wjQ0s8FOdOFC,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,0.643,263200
0MxKHJEhhFOJsvYak4Q5Bu,Bringin' Da Noise,No Strings Attached,20RMokVwJ2wjQ0s8FOdOFC,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,0.492,210333
3TnT4ULnE2bzJG40gUtZh6,That's When I'll Stop Loving You,No Strings Attached,20RMokVwJ2wjQ0s8FOdOFC,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,0.52,291760
7Dt3YcGl01jAdxJrIXf0T6,I'll Be Good For You,No Strings Attached,20RMokVwJ2wjQ0s8FOdOFC,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,0.7,234973
0b4u7IhBY61kSmS8wVIPYg,I Thought She Knew,No Strings Attached,20RMokVwJ2wjQ0s8FOdOFC,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,0.382,202333
4Ni2avmIIQT7wmoKsr42uC,Englands Finest,Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.617,46107
3dGLffaYNgDO7dGeLDPgTK,"Eat Me, Drink Me, Love Me, Kill Me",Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.458,179000
1d2kKZob3SC2Av0kJgD7Cv,"X, Y & Zee",Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.684,283227
0uEcala4uGjuHac17yEmmy,92° F (The 3rd Degree),Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.623,319067
3mWVPMcAgLGOK0cJunTilJ,"Wise Up! Sucker - 7"" Version",Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.332,201307
6SpmWu1rOPIEI0piQ8lNTl,Can U Dig It?,Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.658,195400
6snF27wHBlfe5Okqb4lvMC,Def Con One (including The Twilight Zone),Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.747,240373
6grJ7HnfwRuIsXWbQCG7Mv,PWEIzation,Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.485,189067
2Cn7Hk2Y8ABNIvJJVTfmax,Karmadrome,Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.539,261467
2l4AVDMNWHkP43c2jV96qq,Get the Girl! Kill the Baddies!,Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.608,307333
3Lf3eL7ubQkKkn6Tea3tGp,"Not Now James, We're Busy",Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.724,189533
1fy5ZOxBCvkWmOmyel80sk,Preaching to the Perverted,Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.645,204200
4du2w0xuRVWzsvz7iyp2Yv,"Cicciolina - 7"" Version",Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.631,281600
6b558IP0mDXq4MBVmertdu,"Wake Up, Time to Die",Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.496,401960
7jmeZqNkHLDfcF47Z9MGqx,Harry Dean Stanton,Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.56,280733
4tjtfTQdQi79c1OgmGCASp,Inject Me,Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.444,231933
4oHCUz3itlLOQk70M0Erq6,"Dance of the Mad - 7"" Version",Wise Up Suckers,2w5XKopVuVLd2vBtpQBnfY,Pop Will Eat Itself,5rIXueJu7zVE2gDZjUM6g8,0.607,239200
2UuhxbkihnwgKrctsiHH6v,Intro,Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.544,25947
6ALEZB2MyHBqXEYJ0aa7eE,She Bangs,Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.802,212787
1ZvQY40FxVWgC1O9C5Ns3u,Bailamos,Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.699,229747
2kc9DeP80vB28KaWj4dLZn,Inspirational Thoughts (Passion),Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.617,18107
2i7pHqSg4WnsrmvAv0j4YX,I Believe I Can Fly,Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.709,285733
4DWAJ06lSnSwnWQrCyJ8u7,Hotel California,Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.79,314720
3W42MaqmnjG8OijsOPoA5v,Can You Feel The Love,Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.655,251253
0zSY0wPBULyExXWfocnBlC,Two Worlds,Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.714,160653
0sc5Oxyq5NPCAy7Dq9wob6,Inspirational Thoughts (Perseverance),Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.756,17440
0Q475O8bJEcGaTkmpaFJGB,Rocketman,Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.704,249373
6dtm2pAkf9rrvpYi6axfrT,Free,Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.639,201013
3JWtsKIWDZKMX1fBspz1t4,Circle Of Life,Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.618,288520
2PVVxcpUw1ep4qXEG911hS,Inspirational Thoughts (Happiness),Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.736,32187
1pIzn7GG47VKHRWiWD479u,Ymca,Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.705,238547
0MGJxSkKzMX9fwz3NBxgNS,Shake Your Bon-bon,Inspiration,6Hm2wnbHIJGr6o6j6XGNfr,William Hung,3bU97PoqnxjKD45CrfwmC9,0.83,182093
1jVwKlhHyebENdBS60tONF,All We Know,End of the East Bay,6e7fpgyTdxweZ9nN8xvsNO,Stay Out,40kEZMbH9ggiVDx6Va74P5,0.172,171983
3OEqJlCnxeHPJwV8rGOuLN,Citizen's Shout,End of the East Bay,6e7fpgyTdxweZ9nN8xvsNO,Stay Out,40kEZMbH9ggiVDx6Va74P5,0.432,65886
1Ppr8xhmRdw7WcDDSdInRP,Problems,End of the East Bay,6e7fpgyTdxweZ9nN8xvsNO,Stay Out,40kEZMbH9ggiVDx6Va74P5,0.404,117807
5ApcMamH2RKYCaZBad1s7V,Differently,End of the East Bay,6e7fpgyTdxweZ9nN8xvsNO,Stay Out,40kEZMbH9ggiVDx6Va74P5,0.382,106516
2eH80mG5RtZIk29ugFHFFR,On Your Own,End of the East Bay,6e7fpgyTdxweZ9nN8xvsNO,Stay Out,40kEZMbH9ggiVDx6Va74P5,0.329,148579
5Vj8TTiLtRpHp7iuZiG2OO,Decommissioned,End of the East Bay,6e7fpgyTdxweZ9nN8xvsNO,Stay Out,40kEZMbH9ggiVDx6Va74P5,0.38,101896
3xRFszZTe09INOuIRCTLsU,Anarchy,End of the East Bay,6e7fpgyTdxweZ9nN8xvsNO,Stay Out,40kEZMbH9ggiVDx6Va74P5,0.205,129777
4yD7A166O9o5USIIPzb98m,Tree Wizard,End of the East Bay,6e7fpgyTdxweZ9nN8xvsNO,Stay Out,40kEZMbH9ggiVDx6Va74P5,0.253,114043
0Z2QYWBU5xjW1jMAIXcOHh,Blind,End of the East Bay,6e7fpgyTdxweZ9nN8xvsNO,Stay Out,40kEZMbH9ggiVDx6Va74P5,0.408,83492
4Cd7vXgZTXN5BxiwqXr5c3,Hate You,End of the East Bay,6e7fpgyTdxweZ9nN8xvsNO,Stay Out,40kEZMbH9ggiVDx6Va74P5,0.169,151882
2Ygx2Z2mn7NzX7RVw1b2mR,Grace 1,Grace,5m6yAsRWDK60siXnrAi10y,Tribes Of Neurot,57wr8iXJZ48J11WPsw3Ng0,0.2,119467
7uXNcoP6MVkCih10GRtM4U,Grace 2,Grace,5m6yAsRWDK60siXnrAi10y,Tribes Of Neurot,57wr8iXJZ48J11WPsw3Ng0,0.184,455507
14X6WtGlH3qL3pk1ligKLA,Grace 3,Grace,5m6yAsRWDK60siXnrAi10y,Tribes Of Neurot,57wr8iXJZ48J11WPsw3Ng0,0.0824,517320
6R7PLJ7ZMzhvbbQe9K4ZIa,Grace 4,Grace,5m6yAsRWDK60siXnrAi10y,Tribes Of Neurot,57wr8iXJZ48J11WPsw3Ng0,0.198,554347
5QQZG1FHNHS7kpJJ39vuMM,Grace 5,Grace,5m6yAsRWDK60siXnrAi10y,Tribes Of Neurot,57wr8iXJZ48J11WPsw3Ng0,0.116,355893
1XKb6WbfltQdJCAGMDcvMK,Grace 6,Grace,5m6yAsRWDK60siXnrAi10y,Tribes Of Neurot,57wr8iXJZ48J11WPsw3Ng0,0.221,101227
2whKr4MrzdQCMZW4hp2LXM,Grace 7,Grace,5m6yAsRWDK60siXnrAi10y,Tribes Of Neurot,57wr8iXJZ48J11WPsw3Ng0,0.121,448613
6NqpaThgPPI45Ypsz9NGZi,Grace 8,Grace,5m6yAsRWDK60siXnrAi10y,Tribes Of Neurot,57wr8iXJZ48J11WPsw3Ng0,0.231,177267
17rJEmrPoc1hoPcybdgxdG,Grace 9,Grace,5m6yAsRWDK60siXnrAi10y,Tribes Of Neurot,57wr8iXJZ48J11WPsw3Ng0,0.0932,575040
4lGfb2FDqXXtamiY4LPCXd,Grace 10,Grace,5m6yAsRWDK60siXnrAi10y,Tribes Of Neurot,57wr8iXJZ48J11WPsw3Ng0,0.104,442893
6A5nPvOdihAwgkIlpl4OxK,Grace 11,Grace,5m6yAsRWDK60siXnrAi10y,Tribes Of Neurot,57wr8iXJZ48J11WPsw3Ng0,0.123,223400
3tsS984Fd0h3quKZtHWPkt,Wake Up,Masssacre,4FCk0xbzOa4PXSM6cqLkGK,Scottt Catolico,1ce5hN4fbJMI6jtMoNO3Wr,0.469,41013
52O6PfNTDeviwBeLwPP2kP,Cassis,Masssacre,4FCk0xbzOa4PXSM6cqLkGK,Scottt Catolico,1ce5hN4fbJMI6jtMoNO3Wr,0.669,554013
66dq9ckEwLvHXrUY7PsSzs,There There,Masssacre,4FCk0xbzOa4PXSM6cqLkGK,Scottt Catolico,1ce5hN4fbJMI6jtMoNO3Wr,0.592,454093
2Ubli5ZGz3gJBKPeg7fpgi,Bound South,Masssacre,4FCk0xbzOa4PXSM6cqLkGK,Scottt Catolico,1ce5hN4fbJMI6jtMoNO3Wr,0.584,494960
6HrDQdjbZePYauBQBb3ROF,Noitcafsitas,Masssacre,4FCk0xbzOa4PXSM6cqLkGK,Scottt Catolico,1ce5hN4fbJMI6jtMoNO3Wr,0.571,276987
1dcvNObh1T2nsP5LBx6z9j,The Grater,Masssacre,4FCk0xbzOa4PXSM6cqLkGK,Scottt Catolico,1ce5hN4fbJMI6jtMoNO3Wr,0.546,345093
5lResAFJQZGOQxXKr858Sp,Phones,Masssacre,4FCk0xbzOa4PXSM6cqLkGK,Scottt Catolico,1ce5hN4fbJMI6jtMoNO3Wr,0.563,235693
2SwyTQbPj0Uvj6gXVbreWC,Aiden,Masssacre,4FCk0xbzOa4PXSM6cqLkGK,Scottt Catolico,1ce5hN4fbJMI6jtMoNO3Wr,0.498,208987
0QqThWZPbfJSnfZHpEuHlD,Serve Station,Masssacre,4FCk0xbzOa4PXSM6cqLkGK,Scottt Catolico,1ce5hN4fbJMI6jtMoNO3Wr,0.193,295013
6qT8AOLobvxrViMEBIbYSd,Why Does It Hurt,Masssacre,4FCk0xbzOa4PXSM6cqLkGK,Scottt Catolico,1ce5hN4fbJMI6jtMoNO3Wr,0.692,354067
6Veg1kL8xV1T5jUvv0IxUm,Circa,Masssacre,4FCk0xbzOa4PXSM6cqLkGK,Scottt Catolico,1ce5hN4fbJMI6jtMoNO3Wr,0.379,277013
14LNamzwGcHa4uV5NP2szX,12,Masssacre,4FCk0xbzOa4PXSM6cqLkGK,Scottt Catolico,1ce5hN4fbJMI6jtMoNO3Wr,0.778,157000
331rCcrnsU3lUM84b2tBO1,"Piano Concerto in D Major, Op. 13: I. Toccata. Allegro molto e con brio",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Benjamin Britten, Robert Leonardy, Stanisław Skrowaczewski","7MJ1pB5d6Vjmzep2zQlorn, 3iGPkN4UH5LDoykiAzEq5U, 0VmiaOzhvopQVjmAhjDQTw",0.35,744413
2pIuSNPOjFKm8azLVGAP2d,"Piano Concerto in D Major, Op. 13: II. Waltz. Allegretto",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Benjamin Britten, Robert Leonardy, Stanisław Skrowaczewski","7MJ1pB5d6Vjmzep2zQlorn, 3iGPkN4UH5LDoykiAzEq5U, 0VmiaOzhvopQVjmAhjDQTw",0.242,281013
6RHei0FJQgpD6AIOCid1WV,"Piano Concerto in D Major, Op. 13: III. Impromptu. Andante lento",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Benjamin Britten, Robert Leonardy, Stanisław Skrowaczewski","7MJ1pB5d6Vjmzep2zQlorn, 3iGPkN4UH5LDoykiAzEq5U, 0VmiaOzhvopQVjmAhjDQTw",0.276,419107
71dyv2q2YxZwoVoOST6nG8,"Piano Concerto in D Major, Op. 13: IV. March. Allegro moderato - sempre alla marcia",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Benjamin Britten, Robert Leonardy, Stanisław Skrowaczewski","7MJ1pB5d6Vjmzep2zQlorn, 3iGPkN4UH5LDoykiAzEq5U, 0VmiaOzhvopQVjmAhjDQTw",0.358,528867
5fiavcQaqzBo8QUUn5YBgA,"Variations on an Original Theme, Op. 36 ""Enigma"": Theme (Andante)",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.234,104907
7B56JFWGfxWVvssILzA8rF,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 1 (L'istesso tempo), ""C.A.E.""",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.173,146427
1umNfavwSTmRBhKkJwUANl,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 2 (Allegro), ""H.D.S-P.""",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.41,47053
018RBhft92M0ezGRCJOBQU,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 3 (Allegretto), ""R.B.T.""",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.158,96320
7LQteg2KyLcyBgfQM9IEaJ,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 4 (Allegro di molto), ""W.M.B.""",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.485,35307
3h1wDaQImjrJgeRDeCrLfM,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 5 (Moderato), ""R.P.A.""",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.216,138133
7gOunsGnEXnzWB9dOgztKX,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 6 (Andantino), ""Ysobel""",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.17,92067
3SE7cbRUDc3cmFbBuFUpkl,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 7 (Presto), ""Troyte""",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.366,59907
0ZHskV5sZuER0QVt8gTx1m,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 8 (Allegretto), ""W.N.""",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.114,148373
7ILX4EdX8XIqrPxxHZqWQk,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 9 (Adagio), ""Nimrod""",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.131,265800
02y6MQfjtitllgp2nmZNMJ,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 10 (Intermezzo. Allegretto), ""Dorabella""",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.267,182160
5zZF4cxhuqeLOVWbueN56h,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 11 (Allegro di molto), ""G.R.S.""",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.342,62773
1MM1YaeFCeKygsKXJQrGOi,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 12 (Andante), ""B.G.N.""",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.165,203747
6SjDkW7f5POsaeyqL04fAm,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 13 (Romanza. Moderato), ""***""",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.0716,193080
6dRWZFn7CKESoHuEJy2fcH,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 14 (Finale. Allegro), ""E.D.U.""",Britten: Concerto For Piano And Orch. op. 13/Elgar: Enigma Variations op. 36,7LlYH0LwJXBJRL9JcVYG54,"Edward Elgar, Stanisław Skrowaczewski","430byzy0c5bPn5opiu0SRd, 0VmiaOzhvopQVjmAhjDQTw",0.12,358813
